scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,46,1,False,not_split,nan,13.50197495,343.44877885776805,4.863689956665365,peel_residual_rescan,1.224438864102868,0.05022460001055151
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,47,1,False,not_split,nan,13.50197495,255.65038067667047,7.153135217594063,peel_residual_rescan,1.1710601377349152,0.049938299984205514
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,48,1,False,not_split,nan,13.50194995,482.69934326788643,5.52157756241104,peel_residual_rescan,1.2420079387203717,0.04676240001572296
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,49,2,True,none,0.00021387683309725958,13.49828612;13.50169278,571.4952705157339,12.448691501067076,peel_residual_rescan,1.2404680422814618,0.04959119996055961
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,0,2,True,none,0.0005119071181933776,13.49798809;13.50168878,425.55558764273883,14.151410028008609,peel_residual_rescan,1.2436140846208485,0.04853400000138208
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,1,2,True,none,0.00018155307639311502,13.49831845;13.50167842,549.6488543223822,14.736393447829425,peel_residual_rescan,1.236285360116925,0.04894429998239502
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,2,2,True,none,0.00040887659979560453,13.49809112;13.50168749,493.84246389436885,13.963818918034406,peel_residual_rescan,1.2469393632062622,0.04919689998496324
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,3,2,False,two_but_inaccurate,0.0008092676842075264,13.49769073;13.50173411,370.2877221794042,14.194740491813743,peel_residual_rescan,1.2040377270710845,0.04944099998101592
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,4,1,False,not_split,nan,13.50197495,381.2424210738682,7.722208684553775,peel_residual_rescan,1.24704304819098,0.05283130001043901
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,5,2,True,none,0.0004694123796902261,13.49803059;13.50171372,470.3140485137119,10.817447005090353,peel_residual_rescan,1.2444986633750814,0.051007800037041306
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,6,2,True,none,0.0002969761952957839,13.49820302;13.50168567,489.67736033914844,11.846507038275613,peel_residual_rescan,1.2450671844308783,0.06894810002995655
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,7,2,True,none,0.0004898612539179226,13.49801014;13.50182117,419.6069609251572,16.69047473867662,peel_residual_rescan,1.2352787025076812,0.07432280003558844
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,8,2,False,two_but_inaccurate,0.0010287610700192573,13.49747124;13.50175209,262.4685225149733,13.002525256220416,peel_residual_rescan,1.158444126048448,0.06431540002813563
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,9,1,False,not_split,nan,13.50194995,604.1184356338345,6.790418939278079,peel_residual_rescan,1.0599794845728083,0.05497370002558455
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,10,2,True,none,0.0005453735596478992,13.49795463;13.50178622,354.9971035658091,15.050913799919236,peel_residual_rescan,1.2332139767087673,0.05101340002147481
