case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-30,42,40001,4,4,1,False,10.000188050184747,gaussian,True,1.0000518131190945,False,0.13243019999936223,3.99999817;7.99992857;13.0000889;14.0000235,14.0001862,,nan
very_low_snr_-30,43,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005117999971844256,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,44,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004354899981990457,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,45,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.10659670003224164,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,46,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0071267999592237175,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,47,40001,4,4,1,False,9.999619645970139,gaussian,True,1.0000033580027106,False,0.0919185999664478,3.99999817;7.99992857;13.0000889;14.0000235,13.9996178,,nan
very_low_snr_-30,48,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0047354999696835876,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,49,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0083030000096187,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,50,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006602399982511997,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,51,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004202399984933436,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
