case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz
very_low_snr_-30,59,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.16618530000414466,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,60,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008572799997637048,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,61,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007416499996907078,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,62,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006873000005725771,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,63,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.009022799997183029,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,64,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008466500003123656,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,65,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007757699997455347,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,66,40001,4,4,1,False,10.000100306781933,gaussian,True,1.000044359466522,False,0.16310850000445498,3.99999818;7.99992873;13.0000886;14.0000242,14.0000985
very_low_snr_-30,67,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007516500001656823,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,68,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00869040000543464,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,69,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00719799999933457,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,70,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007720899993728381,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,71,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006692599999951199,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,72,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005880899996554945,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,73,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007627500002854504,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,74,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006795399996917695,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,75,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007627799997862894,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,76,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.18925039999885485,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,77,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.17560490000323625,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,78,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006933100004971493,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,79,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.1688101999970968,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,80,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007683199997700285,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,81,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006453100002545398,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,82,40001,4,4,1,False,10.000320125824294,gaussian,True,1.0000618215820027,False,0.18276089999562828,3.99999818;7.99992873;13.0000886;14.0000242,14.0003183
very_low_snr_-30,83,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.15130490000592545,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,84,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.009693899999547284,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,85,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008997400000225753,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,86,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00792360000195913,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,87,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007692400002270006,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,88,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0067862000068998896,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,89,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007216199999675155,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,90,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007222299995191861,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,91,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007720800000242889,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,92,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00706720000016503,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,93,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006859900000563357,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,94,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006538900001032744,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,95,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005510899994987994,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,96,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.14160970000375528,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,97,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006560799993167166,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,98,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.010387800000899006,3.99999818;7.99992873;13.0000886;14.0000242,
very_low_snr_-30,99,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.01127969999652123,3.99999818;7.99992873;13.0000886;14.0000242,
non_symmetric_close,0,40001,2,2,2,True,0.0006760326090473612,gaussian,True,1.22884002102007,False,0.09266919999936363,13.502;13.505,13.5011761;13.5044718
non_symmetric_close,1,40001,2,2,2,True,5.168259495036409e-05,gaussian,True,1.1412463159716573,False,0.07942029999685474,13.502;13.505,13.5020849;13.5049816
non_symmetric_close,2,40001,2,2,1,False,6.701487139082474e-05,gaussian,True,1.0443945232813423,False,0.07913600000028964,13.502;13.505,13.501933
non_symmetric_close,3,40001,2,2,2,True,2.0294227387473995e-05,gaussian,True,1.1593371233574268,False,0.07631119999859948,13.502;13.505,13.5020198;13.5049792
non_symmetric_close,4,40001,2,2,2,False,0.0008179642357717398,gaussian,True,1.2425901921168512,False,0.07908629999292316,13.502;13.505,13.5009639;13.5044001
non_symmetric_close,5,40001,2,2,2,False,0.005321222113951585,gaussian,True,1.1211303997362274,False,0.071645099997113,13.502;13.505,13.4949098;13.5014478
non_symmetric_close,6,40001,2,2,1,False,8.095342614922174e-06,gaussian,True,1.0465267134125984,False,0.07056689999444643,13.502;13.505,13.5020081
non_symmetric_close,7,40001,2,2,2,True,0.0005060776488656771,gaussian,True,1.2228319270341959,False,0.059566199997789226,13.502;13.505,13.5013674;13.5046205
non_symmetric_close,8,40001,2,2,2,False,0.005293188169984475,gaussian,True,1.1073771487838362,False,0.054840800003148615,13.502;13.505,13.494864;13.5015496
non_symmetric_close,9,40001,2,2,2,True,8.492824122630083e-05,gaussian,True,1.1720172433325542,False,0.05342150000069523,13.502;13.505,13.5020815;13.5050883
non_symmetric_close,10,40001,2,2,2,True,3.1519134004120986e-05,gaussian,True,1.1859137720746564,False,0.05806049999955576,13.502;13.505,13.5019583;13.5050214
non_symmetric_close,11,40001,2,2,2,True,0.000665457939476255,gaussian,True,1.2431131074979669,False,0.059644199995091185,13.502;13.505,13.5011123;13.5045568
non_symmetric_close,12,40001,2,2,2,True,0.000148649099766196,gaussian,True,1.2290225580175589,False,0.06538810000347439,13.502;13.505,13.5018357;13.505133
non_symmetric_close,13,40001,2,2,2,True,2.9765650539914645e-06,gaussian,True,1.1686921615634345,False,0.05735780000395607,13.502;13.505,13.502003;13.504997
non_symmetric_close,14,40001,2,2,2,True,4.8782790448953506e-05,gaussian,True,1.1429753850647524,False,0.056571399996755645,13.502;13.505,13.5020606;13.5049631
non_symmetric_close,15,40001,2,2,2,True,3.765392318744176e-05,gaussian,True,1.1495070516381225,False,0.05353859999740962,13.502;13.505,13.5020428;13.5049675
non_symmetric_close,16,40001,2,2,2,True,5.646326702546389e-05,gaussian,True,1.138369117739191,False,0.057621399995696265,13.502;13.505,13.5021124;13.5049995
non_symmetric_close,17,40001,2,2,2,True,2.527173035726804e-05,gaussian,True,1.1595898179632764,False,0.061724500003037974,13.502;13.505,13.5020451;13.5050054
non_symmetric_close,18,40001,2,2,2,True,2.3374043156110247e-05,gaussian,True,1.1687319174767685,False,0.05641180000384338,13.502;13.505,13.5020263;13.5050205
non_symmetric_close,19,40001,2,2,2,True,6.123713209937875e-05,gaussian,True,1.1669035866225184,False,0.06195110000408022,13.502;13.505,13.5020676;13.5050549
non_symmetric_close,20,40001,2,2,2,True,4.88842188381966e-05,gaussian,True,1.1511914206650862,False,0.05715519999648677,13.502;13.505,13.5020836;13.5050141
non_symmetric_close,21,40001,2,2,2,False,0.006588377770208709,gaussian,True,1.080796859216235,False,0.05360389999987092,13.502;13.505,13.4923477;13.5014756
non_symmetric_close,22,40001,2,2,2,True,7.858877778410545e-05,gaussian,True,1.1246393484518131,False,0.05437379999784753,13.502;13.505,13.5021097;13.5049526
non_symmetric_close,23,40001,2,2,2,True,3.704453259700813e-05,gaussian,True,1.1602256302705904,False,0.06131240000104299,13.502;13.505,13.5020557;13.5050184
non_symmetric_close,24,40001,2,2,2,True,2.7703438636450528e-05,gaussian,True,1.1712359893217559,False,0.05963530000008177,13.502;13.505,13.5020258;13.5050296
non_symmetric_close,25,40001,2,2,2,True,0.0007115871308052135,gaussian,True,1.2395878124946902,False,0.06037759999890113,13.502;13.505,13.5010906;13.5044863
non_symmetric_close,26,40001,2,2,2,True,4.642200182924938e-05,gaussian,True,1.1443782838089338,False,0.0570372000001953,13.502;13.505,13.5020886;13.5049957
non_symmetric_close,27,40001,2,2,2,True,2.3479659471803416e-05,gaussian,True,1.1575676425485397,False,0.052847799997834954,13.502;13.505,13.5020342;13.5049872
non_symmetric_close,28,40001,2,2,2,True,4.6822458218187535e-05,gaussian,True,1.1441391029245906,False,0.06158760000107577,13.502;13.505,13.5020625;13.5049688
non_symmetric_close,29,40001,2,2,2,True,6.443445069059806e-05,gaussian,True,1.1573809580084988,False,0.05592869999964023,13.502;13.505,13.5020883;13.5050406
non_symmetric_close,30,40001,2,2,2,False,0.0009027129089291819,gaussian,True,1.24594177812865,False,0.05823189999500755,13.502;13.505,13.5008444;13.5043502
non_symmetric_close,31,40001,2,2,2,True,7.685223794950957e-05,gaussian,True,1.2055181240695017,False,0.06455709999863757,13.502;13.505,13.5019405;13.5050942
non_symmetric_close,32,40001,2,2,2,True,0.00018992227404357465,gaussian,True,1.2381680198657115,False,0.05642449999868404,13.502;13.505,13.5017674;13.5051473
non_symmetric_close,33,40001,2,2,2,True,3.0274136478602998e-05,gaussian,True,1.1853290616808407,False,0.05863600000157021,13.502;13.505,13.5019953;13.5050558
non_symmetric_close,34,40001,2,2,2,True,0.0001114493302329933,gaussian,True,1.218028023531879,False,0.05253939999965951,13.502;13.505,13.5018731;13.505096
non_symmetric_close,35,40001,2,2,2,True,1.5997258696387462e-05,gaussian,True,1.167430010464081,False,0.05862459999480052,13.502;13.505,13.5020214;13.5050106
non_symmetric_close,36,40001,2,2,2,False,0.00803301196966455,gaussian,True,1.0013703921937462,False,0.05648420000215992,13.502;13.505,13.4892255;13.5017085
non_symmetric_close,37,40001,2,2,2,False,0.005275429551531374,gaussian,True,1.121431455048974,False,0.06083270000090124,13.502;13.505,13.4949575;13.5014917
non_symmetric_close,38,40001,2,2,2,False,0.005283151528935548,gaussian,True,1.110863656429337,False,0.059929100003500935,13.502;13.505,13.4948912;13.5015425
non_symmetric_close,39,40001,2,2,2,True,7.629842345657778e-05,gaussian,True,1.1260930882144322,False,0.054807300002721604,13.502;13.505,13.50214;13.5049874
non_symmetric_close,40,40001,2,2,2,True,2.4334037711071232e-05,gaussian,True,1.1585757131284875,False,0.05708810000214726,13.502;13.505,13.502046;13.5050027
non_symmetric_close,41,40001,2,2,2,True,3.6071247382807314e-05,gaussian,True,1.1524134342458645,False,0.056668599994736724,13.502;13.505,13.5020687;13.5050035
non_symmetric_close,42,40001,2,2,2,True,7.007300726868948e-05,gaussian,True,1.130003194481647,False,0.05452260000311071,13.502;13.505,13.5021394;13.5049993
non_symmetric_close,43,40001,2,2,2,False,0.006689752383136849,gaussian,True,1.0553701494902852,False,0.059806099998240825,13.502;13.505,13.4920861;13.5015344
non_symmetric_close,44,40001,2,2,2,False,0.005281882215027345,gaussian,True,1.1266168778172694,False,0.06117359999916516,13.502;13.505,13.4949858;13.5014504
non_symmetric_close,45,40001,2,2,2,True,3.713676339689442e-05,gaussian,True,1.1885357982288156,False,0.057538500004739035,13.502;13.505,13.5019756;13.5050498
non_symmetric_close,46,40001,2,2,2,True,0.0004739756824445607,gaussian,True,1.2109474857740823,False,0.05805409999447875,13.502;13.505,13.5014349;13.5046171
non_symmetric_close,47,40001,2,2,2,True,7.458736806764676e-05,gaussian,True,1.138785142875684,False,0.0591400999983307,13.502;13.505,13.5021304;13.5050188
non_symmetric_close,48,40001,2,2,2,True,0.00015812780281887484,gaussian,True,1.0703607975115983,False,0.05580570000165608,13.502;13.505,13.5021955;13.5048793
non_symmetric_close,49,40001,2,2,2,False,0.0007604826302740619,gaussian,True,1.2433424868688827,False,0.05413160000171047,13.502;13.505,13.5010153;13.5044637
non_symmetric_close,50,40001,2,2,2,True,4.447797530815478e-05,gaussian,True,1.1918798445553078,False,0.059752400004072115,13.502;13.505,13.501971;13.50506
non_symmetric_close,51,40001,2,2,2,True,2.36155346255984e-05,gaussian,True,1.174210341024367,False,0.05601179999939632,13.502;13.505,13.502016;13.5050313
non_symmetric_close,52,40001,2,2,2,True,1.0305054946257997e-05,gaussian,True,1.1755504689925294,False,0.060708199998771306,13.502;13.505,13.5019913;13.5050119
non_symmetric_close,53,40001,2,2,2,True,9.074436285594345e-05,gaussian,True,1.1451873580252117,False,0.05448369999794522,13.502;13.505,13.5021358;13.5050457
non_symmetric_close,54,40001,2,2,2,False,0.005298261119743408,gaussian,True,1.1025167936595461,False,0.056271000001288485,13.502;13.505,13.4948363;13.5015672
non_symmetric_close,55,40001,2,2,2,True,1.0897088106531783e-05,gaussian,True,1.164811792798807,False,0.06701980000070762,13.502;13.505,13.5020212;13.5050006
non_symmetric_close,56,40001,2,2,2,True,3.6356852818997254e-05,gaussian,True,1.1502577929900024,False,0.060988600002019666,13.502;13.505,13.5020529;13.5049802
non_symmetric_close,57,40001,2,2,1,False,0.00038060537801065664,gaussian,True,1.0838899217532325,False,0.05812080000032438,13.502;13.505,13.5016194
non_symmetric_close,58,40001,2,2,2,True,2.7972276454235612e-05,gaussian,True,1.1550449246213952,False,0.0744157000008272,13.502;13.505,13.5020383;13.5049823
non_symmetric_close,59,40001,2,2,2,True,3.8737555909662547e-05,gaussian,True,1.1666920703413026,False,0.06061129999579862,13.502;13.505,13.5020455;13.505032
non_symmetric_close,60,40001,2,2,2,False,0.005333143208927638,gaussian,True,1.1192462101522873,False,0.06657830000040121,13.502;13.505,13.4948866;13.5014472
non_symmetric_close,61,40001,2,2,2,True,0.00012131482350064005,gaussian,True,1.22119778779428,False,0.06567229999927804,13.502;13.505,13.5018932;13.5051358
non_symmetric_close,62,40001,2,2,2,True,4.8845831872590395e-05,gaussian,True,1.14293806256162,False,0.06922969999868656,13.502;13.505,13.5020629;13.5049652
non_symmetric_close,63,40001,2,2,2,True,7.182653038295683e-05,gaussian,True,1.1289044845765361,False,0.07188640000094892,13.502;13.505,13.5021084;13.5049648
non_symmetric_close,64,40001,2,2,2,False,0.005331246212191054,gaussian,True,1.120568880357082,False,0.07298609999998007,13.502;13.505,13.4948963;13.5014412
non_symmetric_close,65,40001,2,2,2,True,4.460664634464706e-05,gaussian,True,1.1454497387790818,False,0.07106539999949746,13.502;13.505,13.5020862;13.504997
non_symmetric_close,66,40001,2,2,2,False,0.006760496143325412,gaussian,True,1.0322750448976108,False,0.07219050000276184,13.502;13.505,13.4918973;13.5015817
non_symmetric_close,67,40001,2,2,2,True,7.72746692598858e-05,gaussian,True,1.136685187560539,False,0.08666700000321725,13.502;13.505,13.5021365;13.505018
non_symmetric_close,68,40001,2,2,2,True,4.649025216618696e-05,gaussian,True,1.152536292751312,False,0.07165050000185147,13.502;13.505,13.5020789;13.5050141
non_symmetric_close,69,40001,2,2,1,False,8.229169883122722e-05,gaussian,True,1.061250943765213,False,0.06934270000056131,13.502;13.505,13.5019177
non_symmetric_close,70,40001,2,2,2,True,8.530450207366869e-05,gaussian,True,1.2087752683515727,False,0.06839839999884134,13.502;13.505,13.5019369;13.5051075
non_symmetric_close,71,40001,2,2,2,True,5.122582746697191e-05,gaussian,True,1.1522562782320307,False,0.07705849999911152,13.502;13.505,13.5020841;13.5050183
non_symmetric_close,72,40001,2,2,2,False,0.006604029674898371,gaussian,True,1.0811244430201903,False,0.06782189999648836,13.502;13.505,13.4923346;13.5014573
non_symmetric_close,73,40001,2,2,2,True,0.00021818237758175485,gaussian,True,1.1343074417215446,False,0.06870010000420734,13.502;13.505,13.5022813;13.505155
non_symmetric_close,74,40001,2,2,1,False,3.664671230829697e-05,gaussian,True,1.1081000261225413,False,0.06750520000059623,13.502;13.505,13.5020366
non_symmetric_close,75,40001,2,2,2,False,0.000757223651319805,gaussian,True,1.241026283022021,False,0.07676710000669118,13.502;13.505,13.5010359;13.5044497
non_symmetric_close,76,40001,2,2,2,True,5.990004669609306e-05,gaussian,True,1.136277427524545,False,0.07157419999566628,13.502;13.505,13.502085;13.5049652
non_symmetric_close,77,40001,2,2,2,True,3.853875973369725e-05,gaussian,True,1.1891799247908754,False,0.082639600004768,13.502;13.505,13.5019569;13.505034
non_symmetric_close,78,40001,2,2,2,True,6.507515852316459e-05,gaussian,True,1.1489882303842665,False,0.059580799999821465,13.502;13.505,13.5021036;13.5050265
non_symmetric_close,79,40001,2,2,1,False,0.00025893788806996554,gaussian,True,1.010796275008414,False,0.06480790000205161,13.502;13.505,13.5017411
non_symmetric_close,80,40001,2,2,2,True,5.864761252638573e-06,gaussian,True,1.167164536779746,False,0.07020910000574077,13.502;13.505,13.5020115;13.5049998
non_symmetric_close,81,40001,2,2,1,False,0.0001364564079011643,gaussian,True,1.0778508789317531,False,0.06979960000171559,13.502;13.505,13.5018635
non_symmetric_close,82,40001,2,2,2,True,0.0007422811625001913,gaussian,True,1.240919602835996,False,0.07077570000546984,13.502;13.505,13.5010515;13.5044639
non_symmetric_close,83,40001,2,2,2,True,8.245663578598794e-05,gaussian,True,1.1221723569119115,False,0.07815370000025723,13.502;13.505,13.5021011;13.5049362
non_symmetric_close,84,40001,2,2,2,True,1.7453516305998562e-05,gaussian,True,1.1791258784749457,False,0.06492140000045765,13.502;13.505,13.5019943;13.5050292
non_symmetric_close,85,40001,2,2,2,True,1.6743087760673347e-05,gaussian,True,1.175388401746906,False,0.06779549999919254,13.502;13.505,13.5020068;13.5050267
non_symmetric_close,86,40001,2,2,2,True,5.218355099945171e-05,gaussian,True,1.14094562294737,False,0.07679579999967245,13.502;13.505,13.5020795;13.5049751
non_symmetric_close,87,40001,2,2,2,True,0.0006841669697159602,gaussian,True,1.2385244499844288,False,0.06740630000422243,13.502;13.505,13.5011241;13.5045075
non_symmetric_close,88,40001,2,2,2,True,6.397135334879067e-05,gaussian,True,1.2003082447154263,False,0.0795016999982181,13.502;13.505,13.5019224;13.5050503
non_symmetric_close,89,40001,2,2,2,True,7.526043482819489e-05,gaussian,True,1.1557669597095253,False,0.08903959999588551,13.502;13.505,13.502102;13.5050486
non_symmetric_close,90,40001,2,2,2,True,7.506194591222481e-05,gaussian,True,1.1268694633259952,False,0.0855565999954706,13.502;13.505,13.502087;13.5049369
non_symmetric_close,91,40001,2,2,2,True,2.334489849520338e-05,gaussian,True,1.166125057078877,False,0.06541709999874001,13.502;13.505,13.5020312;13.5050155
non_symmetric_close,92,40001,2,2,2,True,5.075344042637653e-05,gaussian,True,1.1594951705624814,False,0.08423160000529606,13.502;13.505,13.5020708;13.5050307
non_symmetric_close,93,40001,2,2,2,False,0.005321413957448229,gaussian,True,1.1101749161947805,False,0.081169700002647,13.502;13.505,13.4948495;13.5015077
non_symmetric_close,94,40001,2,2,2,True,1.8268753409600436e-05,gaussian,True,1.1604561942737839,False,0.07713079999666661,13.502;13.505,13.5020328;13.5049962
non_symmetric_close,95,40001,2,2,1,False,0.00011520952055832367,gaussian,True,1.0512284342527123,False,0.07106170000042766,13.502;13.505,13.5021152
non_symmetric_close,96,40001,2,2,2,False,0.005333413773489504,gaussian,True,1.100417559252061,False,0.06859400000394089,13.502;13.505,13.4947917;13.5015415
non_symmetric_close,97,40001,2,2,2,True,4.1292598666586855e-05,gaussian,True,1.1904411861730457,False,0.0755051000014646,13.502;13.505,13.5019861;13.5050686
non_symmetric_close,98,40001,2,2,2,True,3.320639654980084e-05,gaussian,True,1.1628892728060352,False,0.07919250000122702,13.502;13.505,13.502047;13.5050194
non_symmetric_close,99,40001,2,2,2,True,2.081889783855928e-05,gaussian,True,1.1590475386849022,False,0.07562219999817898,13.502;13.505,13.5020318;13.5049902
identical_frequency,0,40001,2,1,2,False,0.007275773404042063,gaussian,False,1.0296627203788016,False,0.06549580000137212,13.5;13.5,13.4894039;13.5039555
identical_frequency,1,40001,2,1,1,True,0.003678379707126922,gaussian,False,1.2199421620353692,False,0.08876410000084434,13.5;13.5,13.5036784
identical_frequency,2,40001,2,1,2,False,0.006714790779934532,gaussian,False,1.0227277862699122,False,0.07045710000238614,13.5;13.5,13.5041573;13.5092723
identical_frequency,3,40001,2,1,1,True,0.0050245916311162375,gaussian,False,1.1346716136448625,False,0.07870099999854574,13.5;13.5,13.5050246
identical_frequency,4,40001,2,1,1,True,0.0033180614959871235,gaussian,False,1.063585749270444,False,0.06566180000663735,13.5;13.5,13.5033181
identical_frequency,5,40001,2,1,2,False,0.005306706560032737,gaussian,False,1.0537291699212574,False,0.07255520000035176,13.5;13.5,13.4913315;13.5019449
identical_frequency,6,40001,2,1,2,False,0.003668803698603007,gaussian,False,1.0222343942348706,False,0.09825450000062119,13.5;13.5,13.4978658;13.5052035
identical_frequency,7,40001,2,1,2,False,0.0021078244433390125,gaussian,False,1.1719752218157267,False,0.06849379999766825,13.5;13.5,13.4972016;13.5014173
identical_frequency,8,40001,2,1,1,True,0.0023161772207540565,gaussian,False,1.0343300094666283,False,0.07485230000020238,13.5;13.5,13.5023162
identical_frequency,9,40001,2,1,1,True,3.7463363375067615e-05,gaussian,False,1.0840645049155977,False,0.07498689999920316,13.5;13.5,13.5000375
identical_frequency,10,40001,2,1,1,True,0.003409497455105992,gaussian,False,1.193705443210826,False,0.08036400000128197,13.5;13.5,13.4965905
identical_frequency,11,40001,2,1,2,False,0.0024572570186824905,gaussian,False,1.0175102349754712,False,0.08014320000074804,13.5;13.5,13.4956882;13.5006027
identical_frequency,12,40001,2,1,2,False,0.004368188062653822,gaussian,False,1.095660690613456,False,0.07800590000260854,13.5;13.5,13.4985327;13.507269
identical_frequency,13,40001,2,1,2,False,0.005281520196906975,gaussian,False,1.1375711714723422,False,0.08068839999759803,13.5;13.5,13.4916229;13.497814
identical_frequency,14,40001,2,1,1,True,0.0019249422574603159,gaussian,False,1.0761480086361777,False,0.07121879999613157,13.5;13.5,13.4980751
identical_frequency,15,40001,2,1,2,False,0.003003785350587762,gaussian,False,1.0294185960089717,False,0.05795329999818932,13.5;13.5,13.4944212;13.4995712
identical_frequency,16,40001,2,1,2,False,0.005003274797291013,gaussian,False,1.0007030587612211,False,0.07088129999465309,13.5;13.5,13.4957445;13.505751
identical_frequency,17,40001,2,1,2,False,0.005707219744609304,gaussian,False,1.070757814188827,False,0.06816679999610642,13.5;13.5,13.4945921;13.5060065
identical_frequency,18,40001,2,1,2,False,0.0033141181261191477,gaussian,False,1.0474279040541343,False,0.08704369999759365,13.5;13.5,13.4940626;13.4993092
identical_frequency,19,40001,2,1,1,True,0.001382939823978191,gaussian,False,1.1109946774452941,False,0.0687818000005791,13.5;13.5,13.4986171
identical_frequency,20,40001,2,1,2,False,0.004364172177714565,gaussian,False,1.1239189647010415,False,0.08106099999713479,13.5;13.5,13.5014613;13.5072671
identical_frequency,21,40001,2,1,2,False,0.0021798677593878324,gaussian,False,1.1414147161745536,False,0.078172599998652,13.5;13.5,13.4961853;13.500545
identical_frequency,22,40001,2,1,2,False,0.004358392380064302,gaussian,False,1.095815886317268,False,0.07731510000303388,13.5;13.5,13.4921969;13.5009137
identical_frequency,23,40001,2,1,1,True,0.00315363018152226,gaussian,False,1.022590479667094,False,0.08235199999762699,13.5;13.5,13.5031536
identical_frequency,24,40001,2,1,2,False,0.006311639091133969,gaussian,False,1.0888977171029324,False,0.0722712999995565,13.5;13.5,13.4913922;13.4959845
identical_frequency,25,40001,2,1,2,False,0.0046117833026295685,gaussian,False,1.074202454481629,False,0.083711500003119,13.5;13.5,13.4934334;13.502657
identical_frequency,26,40001,2,1,2,False,0.003936161005230865,gaussian,False,1.0467236843097485,False,0.0740704000054393,13.5;13.5,13.4985598;13.5064322
identical_frequency,27,40001,2,1,1,True,0.004373869508164319,gaussian,False,1.07721903450512,False,0.07694379999884404,13.5;13.5,13.4956261
identical_frequency,28,40001,2,1,1,True,0.0059461236416709085,gaussian,False,1.0596386721420095,False,0.07362609999836423,13.5;13.5,13.4940539
identical_frequency,29,40001,2,1,2,False,0.006656137381294336,gaussian,False,1.0523674466478008,False,0.0814165999981924,13.5;13.5,13.4926301;13.5059424
identical_frequency,30,40001,2,1,2,False,0.0029848971731576412,gaussian,False,1.1728539058102008,False,0.07945900000049733,13.5;13.5,13.5008792;13.5050906
identical_frequency,31,40001,2,1,2,False,0.003400507709078404,gaussian,False,1.0945067311098724,False,0.06015499999921303,13.5;13.5,13.496451;13.503252
identical_frequency,32,40001,2,1,2,False,0.008851085630765532,gaussian,False,1.0113905321593326,False,0.07096829999500187,13.5;13.5,13.4921037;13.5098058
identical_frequency,33,40001,2,1,2,False,0.00299483180604998,gaussian,False,1.1348690825450802,False,0.07854000000224914,13.5;13.5,13.4974302;13.5034198
identical_frequency,34,40001,2,1,2,False,0.007276854122852505,gaussian,False,1.0295159108607428,False,0.06781539999792585,13.5;13.5,13.4938765;13.5084302
identical_frequency,35,40001,2,1,2,False,0.008940881237330167,gaussian,False,1.0207965981523426,False,0.07737810000253376,13.5;13.5,13.4897176;13.5075993
identical_frequency,36,40001,2,1,2,False,0.0043081768094550554,gaussian,False,1.0956367506091471,False,0.06249509999906877,13.5;13.5,13.4962821;13.5048985
identical_frequency,37,40001,2,1,2,False,0.0033711108425222847,gaussian,False,1.1012840377167448,False,0.06869499999447726,13.5;13.5,13.4956103;13.5023525
identical_frequency,38,40001,2,1,2,False,0.00915669454143142,gaussian,False,1.0378072724958738,False,0.07116029999451712,13.5;13.5,13.4904378;13.5087512
identical_frequency,39,40001,2,1,1,True,0.0003061527178811474,gaussian,False,1.0006799487496552,False,0.07331270000577206,13.5;13.5,13.5003062
