layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
gearbox_left+output_shaft,2,-25.0,80,0.65,0.0,0.175,0.0,0.0678125,200,0.08,-0.018906250000000013
gearbox_left+output_shaft,2,-20.0,80,1.0,0.0,0.371875,0.1625,0.13151367187500002,200,0.06,0.1861181640625
gearbox_left+output_shaft,2,-15.0,80,1.0,0.1125,0.653125,0.35,0.072060546875,200,0.075,0.46709472656249995
gearbox_left+output_shaft,2,-12.0,80,1.0,0.5625,0.890625,0.6625,0.019013671875000006,200,0.06,0.7611181640625
gearbox_left+output_shaft,2,-10.0,80,1.0,1.0,1.0,1.0,0.0,200,0.11,0.78
gearbox_left+output_shaft,2,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.08,0.84
gearbox_right,1,-25.0,80,0.2375,0.0,0.059375,0.0,0.010576171874999998,200,0.08,-0.10591308593750001
gearbox_right,1,-20.0,80,0.675,0.0,0.20625,0.0625,0.06199218749999999,200,0.06,0.05525390625
gearbox_right,1,-15.0,80,0.9375,0.0,0.334375,0.075,0.11870117187500001,200,0.02,0.2350244140625
gearbox_right,1,-12.0,80,1.0,0.025,0.446875,0.175,0.106904296875,200,0.04,0.3134228515625
gearbox_right,1,-10.0,80,1.0,0.125,0.553125,0.25,0.08768554687499999,200,0.08,0.34928222656249996
gearbox_right,1,-5.0,80,1.0,0.5625,0.83125,0.6125,0.023789062499999993,200,0.02,0.7793554687500001
gearbox_right+input_shaft,2,-25.0,80,0.475,0.0,0.121875,0.0,0.012060546874999998,200,0.08,-0.0441552734375
gearbox_right+input_shaft,2,-20.0,80,0.7875,0.0,0.246875,0.0,0.08565429687500001,200,0.02,0.1640478515625
gearbox_right+input_shaft,2,-15.0,80,0.9875,0.0375,0.5375,0.0625,0.1046875,200,0.045,0.39515625
gearbox_right+input_shaft,2,-12.0,80,1.0,0.15,0.684375,0.2,0.087138671875,200,0.085,0.4708056640624999
gearbox_right+input_shaft,2,-10.0,80,1.0,0.2125,0.734375,0.225,0.091513671875,200,0.035,0.6186181640624999
gearbox_right+input_shaft,2,-5.0,80,1.0,0.8,0.9437500000000001,0.8,0.006992187499999997,200,0.05,0.8402539062500001
gearbox_right+input_shaft+output_shaft,3,-25.0,80,0.5875,0.0,0.165625,0.0,0.038544921875,200,0.06,0.0263525390625
gearbox_right+input_shaft+output_shaft,3,-20.0,80,0.9875,0.0,0.353125,0.0,0.14198242187500001,200,0.055,0.17213378906250004
gearbox_right+input_shaft+output_shaft,3,-15.0,80,1.0,0.025,0.6156250000000001,0.0375,0.136435546875,200,0.035,0.4774072265625
gearbox_right+input_shaft+output_shaft,3,-12.0,80,1.0,0.3875,0.80625,0.5,0.0363671875,200,0.045,0.69806640625
gearbox_right+input_shaft+output_shaft,3,-10.0,80,1.0,0.5625,0.878125,0.5875,0.029091796874999996,200,0.07,0.7235791015625
gearbox_right+input_shaft+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.12,0.76
gearbox_right+output_shaft,2,-25.0,80,0.775,0.0,0.24375,0.05,0.07761718749999999,200,0.08,0.044941406249999996
gearbox_right+output_shaft,2,-20.0,80,0.9875,0.0,0.30625,0.0125,0.1591796875,200,0.045,0.13666015625000003
gearbox_right+output_shaft,2,-15.0,80,1.0,0.0,0.48750000000000004,0.1125,0.12992187500000002,200,0.12,0.18253906250000004
gearbox_right+output_shaft,2,-12.0,80,1.0,0.1375,0.65625,0.2875,0.0997265625,200,0.025,0.55638671875
gearbox_right+output_shaft,2,-10.0,80,1.0,0.675,0.8999999999999999,0.7625,0.010703125000000003,200,0.07,0.7546484374999999
gearbox_right+output_shaft,2,-5.0,80,1.0,0.975,0.99375,0.975,0.00011718750000000021,200,0.09,0.81369140625
input_shaft,1,-25.0,80,0.1125,0.0,0.037500000000000006,0.0,0.001171875,200,0.1,-0.1630859375
input_shaft,1,-20.0,80,0.3625,0.0,0.09375,0.0,0.011367187500000002,200,0.16,-0.23193359375
input_shaft,1,-15.0,80,0.85,0.0125,0.31875,0.075,0.033945312500000005,200,0.16,-0.01822265625000003
input_shaft,1,-12.0,80,1.0,0.025,0.546875,0.05,0.10643554687500001,200,0.06,0.3736572265625
input_shaft,1,-10.0,80,1.0,0.0,0.5812499999999999,0.025,0.1089453125,200,0.06,0.40677734374999996
input_shaft,1,-5.0,80,1.0,0.175,0.74375,0.2,0.10347656249999998,200,0.08,0.53201171875
input_shaft+output_shaft,2,-25.0,80,0.6875,0.0,0.2,0.025,0.05773437500000001,200,0.065,0.041132812500000004
input_shaft+output_shaft,2,-20.0,80,0.9875,0.0,0.315625,0.0125,0.151357421875,200,0.045,0.1499462890625
input_shaft+output_shaft,2,-15.0,80,1.0,0.0,0.590625,0.0375,0.121279296875,200,0.12,0.28998535156249994
input_shaft+output_shaft,2,-12.0,80,1.0,0.125,0.75625,0.1625,0.12066406250000002,200,0.055,0.58591796875
input_shaft+output_shaft,2,-10.0,80,1.0,0.45,0.853125,0.4625,0.051279296875,200,0.05,0.7274853515625
input_shaft+output_shaft,2,-5.0,80,1.0,0.9375,0.984375,0.9375,0.000732421875,200,0.125,0.7340087890625
output_shaft,1,-25.0,80,0.4125,0.0,0.103125,0.0,0.031904296874999995,200,0.04,0.007172851562499995
output_shaft,1,-20.0,80,0.9125,0.0,0.271875,0.05,0.136904296875,200,0.02,0.16342285156249997
output_shaft,1,-15.0,80,1.0,0.0,0.41874999999999996,0.1,0.1360546875,200,0.06,0.23072265624999996
output_shaft,1,-12.0,80,1.0,0.0,0.575,0.2,0.125625,200,0.04,0.43218749999999995
output_shaft,1,-10.0,80,1.0,0.0125,0.665625,0.3125,0.11198242187499999,200,0.02,0.5696337890625
output_shaft,1,-5.0,80,1.0,0.9625,0.990625,0.9625,0.0002636718749999997,200,0.1,0.7904931640624999
