snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-12.0,1:3,3,0.002,7,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,0.5015975154939589,-0.156813096957773,0.6584106124517319,1,complete,2,True,9.03427842988691e-05,0.0005,4.99909034278;5.00100003389,2303.6748581302236,local_close_pair_resolver,nan,nan,1.3355758285965065,False,1.4658316999993986,0.0014914999992470257,1.4658316999993986,1.4674014999982319,cached
-12.0,1:3,3,0.0025,0,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-2.140737369834436,0.46786177099311566,2.6085991408275517,6,complete,2,True,2.072707488576242e-05,0.000625,4.99875622647;5.00122927293,1631.061293642677,local_close_pair_resolver,nan,nan,1.0109601211644414,False,1.6214602999971248,0.0024206999951275066,1.6214602999971248,1.6239402999999584,cached
-12.0,1:3,3,0.0025,1,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-0.5677455154864677,-2.7685005662835196,2.200755050797052,5,complete,2,True,3.007003091859417e-06,0.000625,4.998753007;5.00124820416,2131.3221292156377,local_close_pair_resolver,nan,nan,1.0019521149637474,False,1.4492750000063097,0.002677700002095662,1.4492750000063097,1.4520946000047843,cached
-12.0,1:3,3,0.0025,2,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-3.0006560394869357,-1.166914725962875,1.8337413135240608,4,complete,2,True,7.912124473818949e-06,0.000625,4.9987456282;5.00124208788,2322.7283193030744,local_close_pair_resolver,nan,nan,1.0014516956405837,False,1.3883895000035409,0.0015542999972240068,1.3883895000035409,1.3900059000006877,cached
-12.0,1:3,3,0.0025,3,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,0.3809270996761578,-2.2764153038487076,2.6573424035248654,6,complete,2,True,2.5821136650172605e-05,0.000625,4.99872417886;5.00124882573,1785.8940421614097,local_close_pair_resolver,nan,nan,1.0098564127553205,False,1.4386386000041966,0.002825000003213063,1.4386386000041966,1.4415273999984493,cached
-12.0,1:3,3,0.0025,4,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-2.033213758980162,-1.6628185541515155,0.37039520482864674,0,complete,2,True,7.625885634876539e-05,0.000625,4.99867374114;5.00127353337,1927.4649086026475,local_close_pair_resolver,nan,nan,1.0390905859230086,False,1.3706913999994867,0.0014100999978836626,1.3706913999994867,1.3721658999929787,cached
-12.0,1:3,3,0.0025,5,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-2.044966585553449,-2.936720187113126,0.8917536015596772,2,complete,2,True,4.828669867862345e-05,0.000625,4.9987017133;5.00124755744,2152.685505331785,local_close_pair_resolver,nan,nan,1.0182074022021483,False,1.349743099999614,0.004128799999307375,1.349743099999614,1.3539371000006213,cached
-12.0,1:3,3,0.0025,6,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,2.934251807153297,-2.85028606279275,0.49864743723353944,1,complete,2,True,5.087975041728754e-05,0.000625,4.99869912025;5.00126334597,1956.7675532430876,local_close_pair_resolver,nan,nan,1.0253868944890636,False,1.380070599996543,0.0014889000012772158,1.380070599996543,1.3816382000004523,cached
-12.0,1:3,3,0.0025,7,5.0,4.99875,5.00125,0.01,0.03,0.028150427993736734,-3.0930690791824174,-2.3727274432260588,0.7203416359563586,1,complete,2,True,5.8757546820054074e-05,0.000625,4.99869124245;5.00127201996,1940.1284366986947,local_close_pair_resolver,nan,nan,1.0317960472823096,False,1.3672549000038998,0.002040400002442766,1.3672549000038998,1.3694125000038184,cached
-12.0,1:3,3,0.003,0,5.0,4.9985,5.0015,0.01,0.03,0.028150427993736734,1.895339161655702,1.1735008864616594,0.7218382751940426,1,complete,2,True,0.00010733498428727728,0.00075,4.99839266502;5.00151426595,2312.5654925976414,local_close_pair_resolver,nan,nan,1.198992136540246,False,1.3934437000061735,0.0014736999946762808,1.3934437000061735,1.394996999995783,cached
-12.0,1:3,3,0.003,1,5.0,4.9985,5.0015,0.01,0.03,0.028150427993736734,0.5825261034776461,2.660485003263876,2.0779588997862297,5,complete,2,True,2.4053094073828163e-05,0.00075,4.99847594691;5.00149605309,2207.6830232788925,local_close_pair_resolver,nan,nan,1.1754386279798186,False,1.4075983000002452,0.0014746999950148165,1.4075983000002452,1.4091342999963672,cached
-12.0,1:3,3,0.003,2,5.0,4.9985,5.0015,0.01,0.03,0.028150427993736734,1.4294064657475891,1.1081206547565055,0.3212858109910837,0,complete,2,True,3.336249991114926e-05,0.00075,4.9984666375;5.00149667042,2246.3023306218674,local_close_pair_resolver,nan,nan,1.1779304439379248,False,1.4206360000025597,0.0015910000001895241,1.4206360000025597,1.4223226999965846,cached
-12.0,1:3,3,0.003,3,5.0,4.9985,5.0015,0.01,0.03,0.028150427993736734,2.0155666498553755,-0.3436347788425138,2.3592014286978893,6,complete,2,True,1.2818525499724842e-05,0.00075,4.99851281853;5.00150197792,2326.8675125416485,local_close_pair_resolver,nan,nan,1.1674200747769945,False,1.4339497999972082,0.0015802999987499788,1.4339497999972082,1.4356131999957142,cached
-12.0,1:3,3,0.003,4,5.0,4.9985,5.0015,0.01,0.03,0.028150427993736734,-1.0930442566905283,2.957196006470464,2.2329450440185945,5,complete,2,True,1.3819303328332921e-05,0.00075,4.99849693064;5.0015138193,2261.3468847680488,local_close_pair_resolver,nan,nan,1.1746261313690034,False,1.3864726000028895,0.002535899999202229,1.3864726000028895,1.3890799999935552,cached
