layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_right+gearbox_left,2,-12.0,720,1.0,0.9805555555555555,0.9951388888888889,0.9805555555555555,7.0891203703704e-05,2400,0.06333333333333334,0.8684367766203703
bearing_right+gearbox_left,2,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.03958333333333333,0.9208333333333334
bearing_right+gearbox_left,2,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.05375,0.8925
bearing_right+gearbox_left+gearbox_right,3,-25.0,720,0.9013888888888889,0.0,0.32534722222222223,0.043055555555555555,0.10791992187499999,2400,0.052083333333333336,0.16722059461805555
bearing_right+gearbox_left+gearbox_right,3,-20.0,720,1.0,0.07083333333333333,0.6267361111111112,0.25277777777777777,0.12015178915895061,2400,0.06208333333333333,0.4424935498649692
bearing_right+gearbox_left+gearbox_right,3,-15.0,720,1.0,0.7791666666666667,0.939236111111111,0.8569444444444444,0.0039239728009259275,2400,0.051666666666666666,0.8339407913773147
bearing_right+gearbox_left+gearbox_right,3,-12.0,720,1.0,0.9944444444444445,0.9986111111111111,0.9944444444444445,5.787037037036996e-06,2400,0.059166666666666666,0.8802748842592593
bearing_right+gearbox_left+gearbox_right,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.04833333333333333,0.9033333333333333
bearing_right+gearbox_left+gearbox_right,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.06875,0.8625
bearing_right+gearbox_left+input_shaft,3,-25.0,720,0.7944444444444444,0.001388888888888889,0.2791666666666667,0.04861111111111111,0.04682966820987654,2400,0.059166666666666666,0.13741849922839505
bearing_right+gearbox_left+input_shaft,3,-20.0,720,1.0,0.10277777777777777,0.678125,0.20277777777777778,0.10191683545524693,2400,0.059166666666666666,0.5088332489390432
bearing_right+gearbox_left+input_shaft,3,-15.0,720,1.0,0.7652777777777777,0.939236111111111,0.7861111111111111,0.007957537615740742,2400,0.06291666666666666,0.8094240089699073
bearing_right+gearbox_left+input_shaft,3,-12.0,720,1.0,0.9916666666666667,0.9979166666666667,0.9916666666666667,1.3020833333333241e-05,2400,0.059583333333333335,0.8787434895833334
bearing_right+gearbox_left+input_shaft,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.04708333333333333,0.9058333333333334
bearing_right+gearbox_left+input_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.06875,0.8625
bearing_right+gearbox_left+output_shaft,3,-25.0,720,0.9638888888888889,0.002777777777777778,0.3489583333333333,0.034722222222222224,0.1325485869984568,2400,0.051666666666666666,0.17935070650077156
bearing_right+gearbox_left+output_shaft,3,-20.0,720,1.0,0.06527777777777778,0.6381944444444445,0.2638888888888889,0.11747154706790125,2400,0.060833333333333336,0.45779200424382716
bearing_right+gearbox_left+output_shaft,3,-15.0,720,1.0,0.8013888888888889,0.946875,0.8527777777777777,0.003661627121913582,2400,0.0425,0.8600441864390432
bearing_right+gearbox_left+output_shaft,3,-12.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.0475,0.905
bearing_right+gearbox_left+output_shaft,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.044583333333333336,0.9108333333333334
bearing_right+gearbox_left+output_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.059166666666666666,0.8816666666666667
bearing_right+gearbox_right,2,-25.0,720,0.7222222222222222,0.0,0.2434027777777778,0.025,0.050238594714506174,2400,0.05416666666666667,0.10995014708719138
bearing_right+gearbox_right,2,-20.0,720,0.9986111111111111,0.025,0.5263888888888889,0.06388888888888888,0.15677372685185187,2400,0.06375,0.32050202546296297
bearing_right+gearbox_right,2,-15.0,720,1.0,0.15555555555555556,0.7364583333333333,0.21805555555555556,0.10193130304783951,2400,0.04791666666666667,0.5896593484760803
bearing_right+gearbox_right,2,-12.0,720,1.0,0.4388888888888889,0.8538194444444445,0.4513888888888889,0.05420078607253087,2400,0.045,0.7367190514081791
bearing_right+gearbox_right,2,-10.0,720,1.0,0.7388888888888889,0.9347222222222222,0.7388888888888889,0.012783564814814812,2400,0.044583333333333336,0.8391637731481482
bearing_right+gearbox_right,2,-5.0,720,1.0,0.9958333333333333,0.9989583333333334,0.9958333333333333,3.2552083333333102e-06,2400,0.05125,0.8964567057291667
bearing_right+gearbox_right+input_shaft,3,-25.0,720,0.7611111111111111,0.0,0.2621527777777778,0.019444444444444445,0.05182327835648149,2400,0.058333333333333334,0.11957447193287038
bearing_right+gearbox_right+input_shaft,3,-20.0,720,0.9958333333333333,0.04027777777777778,0.6138888888888889,0.059722222222222225,0.13077064043209877,2400,0.07208333333333333,0.4043369020061729
bearing_right+gearbox_right+input_shaft,3,-15.0,720,1.0,0.19722222222222222,0.7802083333333334,0.20277777777777778,0.11226116415895063,2400,0.0525,0.6190777512538581
bearing_right+gearbox_right+input_shaft,3,-12.0,720,1.0,0.5416666666666666,0.8850694444444445,0.5430555555555555,0.03899245273919754,2400,0.05375,0.7580732180748456
bearing_right+gearbox_right+input_shaft,3,-10.0,720,1.0,0.7333333333333333,0.9333333333333333,0.7333333333333333,0.01333333333333334,2400,0.059583333333333335,0.8075
bearing_right+gearbox_right+input_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.057916666666666665,0.8841666666666667
