weak_to_nearest_strong_distance_hz,replicate,sample_count,true_k,estimated_k,weak_detected,strong_components_detected,correct_order,over_estimated,weak_frequency_error_hz,strong_frequency_mae_hz,strong_amplitudes,estimated_frequencies_hz,accepted_iterations,condition_design,ill_conditioned,runtime_seconds
2.0,115,40001,4,4,True,True,True,False,0.0004718354321280316,1.3413551567846108e-05,0.0323783868;0.0307194598;0.0329061887,3.00047184;5.00000036;10.499999;13.9999611,4,1.000297669595407,False,1.9414495999990322
2.0,116,40001,4,4,True,True,True,False,4.7622514227185775e-05,2.721094892728833e-05,0.0332166967;0.037562284;0.0305134889,2.99995238;5.00001915;10.4999842;13.9999533,4,1.0001289409845866,False,1.9804956000007223
2.0,117,40001,4,3,False,True,False,False,2.000010366142279,1.0882265806107702e-05,0.0365523915;0.0355428736;0.0401084197,5.00001037;10.500002;14.0000203,3,1.0000959441927573,False,1.404082599998219
2.0,118,40001,4,3,False,True,False,False,1.9999819542205817,1.8569484690071174e-05,0.0416905764;0.0364223762;0.041766005,4.99998195;10.4999754;13.9999869,3,1.0000879904512336,False,2.3150520000017423
2.0,119,40001,4,4,True,True,True,False,7.976296131140259e-05,3.101943310390709e-05,0.0377188737;0.0320744124;0.0381047524,3.00007976;5.00003076;10.500044;14.0000183,4,1.0001373967106044,False,2.2866754999995464
2.0,120,40001,4,4,True,True,True,False,0.0002793183248925857,3.842690603879836e-05,0.0371017166;0.0305145421;0.0367961527,2.99972068;4.99994637;10.4999786;14.0000403,4,1.000191742185623,False,2.3261847000030684
2.0,121,40001,4,3,False,True,False,False,2.0000243380170772,1.574383915089091e-05,0.0491088332;0.0391217142;0.0489864848,5.00002434;10.5000156;14.0000073,3,1.0000921852449012,False,2.180879299998196
2.0,122,40001,4,4,True,True,True,False,0.00021829017152175112,2.2884192134142722e-05,0.0309267357;0.0374685454;0.0486571121,3.00021829;5.00000036;10.4999858;13.9999459,4,1.0001631826231505,False,2.2543177000006835
2.0,123,40001,4,4,True,True,True,False,0.00012299749533628557,1.4612002214420272e-05,0.041199612;0.0321408483;0.0491774871,2.999877;5.00002656;10.4999932;14.0000105,4,1.0001657505799089,False,2.2180662999999186
2.0,124,40001,4,4,True,True,True,False,8.458011652212605e-05,2.2988249620622032e-05,0.0388878721;0.0346208524;0.0459214744,2.99991542;4.99998936;10.5000388;13.9999805,4,1.000134965750053,False,2.2859414000013203
2.0,125,40001,4,3,False,True,False,False,2.000036939528271,1.9283273268833057e-05,0.0452892991;0.0457043315;0.034436572,5.00003694;10.5000016;14.0000193,3,1.0000962603408805,False,2.2135999999991327
2.0,126,40001,4,3,False,True,False,False,1.9999735532131204,1.6777297224379595e-05,0.0495632873;0.0461733178;0.0331447928,4.99997355;10.5000094;14.0000145,3,1.0000952014497577,False,2.297054400001798
2.0,127,40001,4,4,True,True,True,False,8.840186106784387e-05,1.7220105637723766e-05,0.0336742205;0.0394748986;0.0451291536,2.9999116;4.99999677;10.4999812;14.0000297,4,1.0001417028535697,False,2.2812210000010964
2.0,128,40001,4,3,False,True,False,False,2.00001555825043,1.569305029155051e-05,0.0426965917;0.0337415228;0.0429577923,5.00001556;10.500001;13.9999695,3,1.000085073978882,False,2.22893699999986
2.0,129,40001,4,4,True,True,True,False,0.00027511782116107497,1.1162646128918633e-05,0.040846999;0.0347843923;0.0372076115,2.99972488;4.99999158;10.499988;14.0000131,4,1.0002066850517812,False,2.3703924999972514
2.0,130,40001,4,4,True,True,True,False,5.4419072033518034e-05,1.9549039760609805e-05,0.0381449085;0.0314462359;0.0454106835,2.99994558;5.00003396;10.4999906;13.9999847,4,1.0001433346477688,False,2.3641477999990457
2.0,131,40001,4,4,True,True,True,False,0.0001705733999841641,2.070875089721369e-05,0.0470697174;0.0318158727;0.0492458965,2.99982943;4.99997676;10.4999638;13.9999973,4,1.0001549729884902,False,2.440868599998794
2.0,132,40001,4,3,False,True,False,False,2.000006544397733,1.1937919454751977e-05,0.0472117473;0.0460207086;0.0355853396,5.00000654;10.4999848;14.0000141,3,1.0000960209695138,False,2.38481899999897
2.0,133,40001,4,3,False,True,False,False,2.0000145666460103,9.560126578970577e-06,0.0443368445;0.0453815808;0.0455345215,5.00001457;10.5000084;14.0000057,3,1.0000910690946898,False,2.531753600000229
2.0,134,40001,4,4,True,True,True,False,5.3795846213233744e-06,1.470208024656472e-05,0.0385494027;0.0499758597;0.0452125079,3.00000538;4.99997775;10.4999922;14.0000141,4,1.0001173061619075,False,2.284508900000219
2.0,135,40001,4,4,True,True,True,False,9.298112398425928e-05,6.006713006693569e-06,0.0429315729;0.0331285417;0.0435627676,2.99990702;5.00000395;10.4999874;14.0000015,4,1.0001428678219193,False,2.4611818000012136
2.0,136,40001,4,4,True,True,True,False,0.00010718708483281603,2.3153242192819334e-05,0.0421232104;0.0381474003;0.0392580088,2.99989281;5.00003916;10.5000084;14.0000219,4,1.000169323754694,False,2.3848670000006678
2.0,137,40001,4,4,True,True,True,False,9.298112398425928e-05,2.5699141784111628e-05,0.0331828824;0.0314308257;0.0434629412,2.99990702;4.99998257;10.4999664;14.0000261,4,1.0001350941708735,False,2.2008554999993066
2.0,138,40001,4,4,True,True,True,False,0.00036606532048022444,1.3629882661329399e-05,0.049144078;0.0454719994;0.0484336652,3.00036607;4.99999776;10.499976;13.9999853,4,1.0002376457758544,False,2.1946267999992415
2.0,139,40001,4,4,True,True,True,False,0.00019591728926116048,7.91693741379144e-06,0.0360123994;0.0312980808;0.0469863793,3.00019592;4.99999418;10.5000116;13.9999937,4,1.0001627191034435,False,2.2574972000002163
2.0,140,40001,4,3,False,True,False,False,1.9999971517858501,2.072273035243673e-05,0.0432943187;0.0393861711;0.0316311998,4.99999715;10.5;13.9999407,3,1.000082005704355,False,2.242820000003121
2.0,141,40001,4,4,True,True,True,False,0.00016873105803405508,3.199449358663268e-05,0.0307493196;0.0301363947;0.0444105135,3.00016873;5.00002434;10.4999728;13.9999555,4,1.0001475080065112,False,2.2711970999989717
2.0,142,40001,4,4,True,True,True,False,0.00023730948133682261,8.221443416426647e-06,0.0362494268;0.0409000635;0.0388685629,3.00023731;5.00000517;10.4999884;13.9999921,4,1.00017512940584,False,2.4738622999975632
2.0,143,40001,4,3,False,True,False,False,2.000007770088204,9.621611327226276e-06,0.0394806422;0.0313679499;0.0315669724,5.00000777;10.49998;13.9999989,3,1.000091718724665,False,2.3237379000020155
2.0,144,40001,4,3,False,True,False,False,1.999997764631086,1.9042816494045194e-05,0.0480434163;0.0426223611;0.0371805994,4.99999776;10.5000204;14.0000345,3,1.000098046156465,False,2.4389420000006794
2.0,145,40001,4,4,True,True,True,False,0.000169722662454852,1.751639552220278e-05,0.0341271445;0.0455926258;0.0416497611,3.00016972;4.99998776;10.5000032;14.0000371,4,1.0001597109062954,False,2.443541299999197
2.0,146,40001,4,3,False,True,False,False,1.9999935641273545,1.1708877654707331e-05,0.0490864368;0.0484836104;0.0403187429,4.99999356;10.5000172;13.9999885,3,1.0000914766322584,False,2.3667084999979124
2.0,147,40001,4,4,True,True,True,False,1.5763800924162297e-05,1.9118280697227874e-05,0.0429704398;0.0403387582;0.0326164192,3.00001576;4.99999715;10.5000204;13.9999659,4,1.000116022014685,False,2.5588559999996505
2.0,148,40001,4,3,False,True,False,False,1.9999627902376318,2.302249454425957e-05,0.0452199902;0.0420955608;0.0488220902,4.99996279;10.4999718;13.9999963,3,1.000091368381917,False,2.484342200001265
2.0,149,40001,4,4,True,True,True,False,0.00010534474288270701,1.342753102306915e-05,0.0437924513;0.0475094923;0.047194561,3.00010534;5.00001617;10.500012;13.9999879,4,1.0001356712215628,False,2.6783393999976397
2.0,150,40001,4,3,False,True,False,False,1.9999721828495147,2.2375404385617987e-05,0.0345989999;0.044370898;0.0421937407,4.99997218;10.500021;13.9999817,3,1.0000931728766689,False,2.559278100001393
2.0,151,40001,4,4,True,True,True,False,7.174071303417406e-05,2.4665683710030823e-05,0.0392248359;0.0423476628;0.044711614,3.00007174;5.00004114;10.49999;14.0000229,4,1.0001324028038883,False,2.6097886999996263
2.0,152,40001,4,4,True,True,True,False,8.099245802561938e-05,2.558430369721994e-05,0.0313951946;0.0399931411;0.0440326938,2.99991901;4.99996378;10.5000058;13.9999653,4,1.0001185060855806,False,2.5509544999986247
2.0,153,40001,4,4,True,True,True,False,5.998993937073038e-05,2.486740097366417e-05,0.048429805;0.0408579026;0.0440629562,2.99994001;5.00001815;10.4999828;13.9999607,4,1.0001331647732739,False,2.520068399997399
2.0,154,40001,4,3,False,True,False,False,1.9999967730266661,1.723408509294681e-05,0.0469488562;0.0396102488;0.0401080599,4.99999677;10.5000266;14.0000219,3,1.0000972803595947,False,2.479775100000552
2.0,155,40001,4,4,True,True,True,False,0.0002544902554464379,8.972591062731775e-06,0.0429062442;0.0328848157;0.0409621185,3.00025449;4.99998677;10.4999942;13.9999921,4,1.0001820573553526,False,2.457493699999759
2.0,156,40001,4,4,True,True,True,False,0.00023669663610181857,1.557884657958179e-05,0.0411602757;0.0491404635;0.0465251391,3.0002367;4.99999097;10.5000136;13.9999759,4,1.000174916000676,False,2.431790999999066
2.0,157,40001,4,4,True,True,True,False,0.00010694919253850799,2.916054721839127e-05,0.0398363532;0.0463293811;0.0333287684,3.00010695;4.99996959;10.4999638;14.0000209,4,1.0001362162813057,False,2.4162187000001722
2.0,158,40001,4,4,True,True,True,False,6.3711890421203066e-06,2.4974022942103602e-05,0.0488196915;0.032931908;0.0367970301,3.00000637;4.99996897;10.5000032;14.0000407,4,1.0001249857015482,False,2.181868799998483
2.0,159,40001,4,4,True,True,True,False,0.00020814384751410842,1.3223883652694704e-05,0.0484919556;0.0314283145;0.0326727345,2.99979186;4.99998578;10.4999958;14.0000213,4,1.0001789759770199,False,2.202615499998501
2.0,160,40001,4,4,True,True,True,False,0.0003025381384382797,2.471895233865003e-05,0.0468545136;0.0445350077;0.0446349355,2.99969746;4.99997355;10.5000026;13.9999549,4,1.0002055849953666,False,2.1967197000012675
2.0,161,40001,4,4,True,True,True,False,0.0002273040242193325,3.8334263526470146e-05,0.0471561034;0.0395045614;0.0342974655,3.0002273;5.00001235;10.499945;13.9999523,4,1.000164824504814,False,2.159515700001066
2.0,162,40001,4,4,True,True,True,False,0.0001120004337984426,4.531290750353634e-05,0.0385253782;0.0486996571;0.0341406957,2.999888;4.99993499;10.5000388;13.9999679,4,1.0001295067621263,False,2.1822341000006418
2.0,163,40001,4,4,True,True,True,False,0.00031787657059823005,7.510938403972507e-06,0.0329920475;0.043319038;0.040279087,3.00031788;4.99999838;10.5000058;14.0000151,4,1.00020880218317,False,2.203576300002169
2.0,164,40001,4,4,True,True,True,False,7.594121676568477e-05,1.7079238747423158e-05,0.0306849012;0.0300452839;0.033285993,3.00007594;5.00001235;10.4999916;13.9999695,4,1.0001230727175188,False,2.2081889000000956
2.0,165,40001,4,4,True,True,True,False,0.000129794053143506,9.672400185678498e-06,0.0469534667;0.0442767583;0.0406746912,2.99987021;5.00000135;10.499978;14.0000057,4,1.0001540472522703,False,2.377056799999991
2.0,166,40001,4,4,True,True,True,False,0.00020309260625328562,1.5082769537026289e-05,0.0380433511;0.0354764543;0.0334073544,3.00020309;5.00001296;10.5000298;14.0000025,4,1.0001678320947394,False,2.27349349999713
2.0,167,40001,4,3,False,True,False,False,1.9999825670658176,1.643021848233654e-05,0.0365227136;0.0421358127;0.0429566073,4.99998257;10.4999744;13.9999937,3,1.0000903491609798,False,2.2865059999967343
2.0,168,40001,4,4,True,True,True,False,0.00019554233632135265,2.227134689884262e-05,0.0318767706;0.0334002862;0.0471600965,2.99980446;5.00002656;10.4999718;13.9999879,4,1.000187390500634,False,2.279502900000807
2.0,169,40001,4,4,True,True,True,False,6.984034277124351e-06,3.806849703202886e-05,0.0455880432;0.0304212023;0.0300619417,3.00000698;5.00003954;10.500023;14.0000517,4,1.0001400056934062,False,2.073363100000279
2.0,170,40001,4,3,False,True,False,False,1.9999679823457832,2.9695363770324928e-05,0.0464571568;0.0378917424;0.0471648212,4.99996798;10.4999712;14.0000283,3,1.0001020987983906,False,2.004612199998519
2.0,171,40001,4,3,False,True,False,False,1.999980583856976,1.989418839798418e-05,0.035043815;0.0361941433;0.0302976612,4.99998058;10.4999858;14.0000261,3,1.000099512500136,False,1.9838245999999344
2.0,172,40001,4,4,True,True,True,False,0.00021616609579133694,2.523978943476853e-05,0.0408120763;0.0458052268;0.0391923233,2.99978383;4.99995996;10.4999686;13.9999957,4,1.0001651532068379,False,2.0154330000004848
2.0,173,40001,4,4,True,True,True,False,7.174071303417406e-05,2.195479154683729e-05,0.0426548796;0.0338667492;0.0438451644,3.00007174;5.00003014;10.5000204;13.9999847,4,1.0001283137647479,False,1.9358300999992935
2.0,174,40001,4,3,False,True,False,False,2.0000191459089267,1.0549166518399508e-05,0.0381077531;0.0325562023;0.0323176281,5.00001915;10.5000078;13.9999953,3,1.0000894911440241,False,1.0805404999991879
2.0,175,40001,4,3,False,True,False,False,2.00001555825043,1.774030836010354e-05,0.0314512586;0.0362513633;0.0456246539,5.00001556;10.4999628;13.9999995,3,1.0000941979331122,False,1.7916891999993823
2.0,176,40001,4,3,False,True,False,False,2.0000327390245403,1.767882361273602e-05,0.0498136819;0.0495531121;0.0403745003,5.00003274;10.5000062;14.0000141,3,1.0000940038393578,False,1.782328300003428
2.0,177,40001,4,4,True,True,True,False,0.00010917029367352171,2.4108671584125812e-05,0.0370294948;0.0436703404;0.0361596615,2.99989083;4.99999776;10.5000026;14.0000675,4,1.0001562531149595,False,1.7815155999996932
2.0,178,40001,4,4,True,True,True,False,0.00025274493890048433,2.6231393855269403e-05,0.0441736206;0.0462652342;0.0357751452,2.99974726;4.99998578;10.499979;13.9999565,4,1.0001877559799672,False,1.6912766999994346
2.0,179,40001,4,4,True,True,True,False,0.00018171132841260373,2.315067771174739e-05,0.0310114632;0.0490279964;0.0400816808,3.00018171;5.00003335;10.5000146;13.9999785,4,1.00015797055192,False,1.7434570999976131
2.0,180,40001,4,3,False,True,False,False,1.9999379659744303,4.757842677290588e-05,0.0321134092;0.0366980405;0.0458077907,4.99993797;10.5000298;13.9999491,3,1.0000942271269273,False,1.0379645000029996
2.0,181,40001,4,3,False,True,False,False,1.9999915809185147,1.63687337343769e-05,0.0473164398;0.0464537591;0.0308629791,4.99999158;10.5000288;14.0000119,3,1.0000968005543285,False,1.706184000002395
2.0,182,40001,4,4,True,True,True,False,0.0002919198360862296,1.580532389885055e-05,0.0420480036;0.0346350489;0.0385733096,2.99970808;5.00000296;10.4999754;13.9999801,4,1.0002145813780383,False,1.7632960000009916
2.0,183,40001,4,4,True,True,True,False,6.296094638624794e-05,3.2818413879809327e-06,0.0414027844;0.036141684;0.0498050253,3.00006296;5.00000777;10.4999984;13.9999995,4,1.0001245518901243,False,1.785014000000956
2.0,184,40001,4,3,False,True,False,False,1.9999857759651274,1.0703293780167655e-05,0.0373643575;0.0318291452;0.0392759865,4.99998578;10.4999932;13.9999889,3,1.0000877514595545,False,1.7251069000012649
2.0,185,40001,4,4,True,True,True,False,2.822444522720957e-05,1.0282680941090897e-05,0.0338331424;0.0416964517;0.0443998705,2.99997178;5.00001395;10.499989;13.9999941,4,1.0001266063055516,False,1.6789247000015166
2.0,186,40001,4,3,False,True,False,False,1.9999941769725904,1.4713495221011877e-05,0.0389231458;0.0442675478;0.0487651812,4.99999418;10.5000204;13.9999821,3,1.0000912202752537,False,1.0175627999997232
2.0,187,40001,4,3,False,True,False,False,2.0000233464126573,9.68637964090154e-06,0.0360781562;0.0379213392;0.0472238347,5.00002335;10.5000052;14.0000005,3,1.0000899404158352,False,1.6457585999996809
2.0,188,40001,4,4,True,True,True,False,7.221269137858144e-05,1.2893348845466335e-05,0.0340424711;0.0381600717;0.0481303018,2.99992779;4.99996959;10.4999994;14.0000077,4,1.000122875625768,False,1.681625900000654
2.0,189,40001,4,3,False,True,False,False,1.9999903552280447,4.490690849342135e-05,0.0306066381;0.0370296705;0.0322025071,4.99999036;10.5000964;14.0000287,3,1.0001119924786785,False,1.0043017999996664
2.0,190,40001,4,4,True,True,True,False,0.0003375125318925143,3.315676920401245e-05,0.0353090462;0.0430879022;0.0338457292,2.99966249;4.99998998;10.4999528;14.0000423,4,1.000233116059763,False,1.6918633000022965
2.0,191,40001,4,3,False,True,False,False,2.000010366142279,1.0742033288953698e-05,0.0443635562;0.0402020304;0.0416189423,5.00001037;10.4999984;14.0000203,3,1.0000963851573352,False,1.6216023000015412
2.0,192,40001,4,4,True,True,True,False,0.0002993292391275659,1.1290829296702517e-05,0.0485611551;0.0487993409;0.0438378348,2.99970067;5.00001617;10.5000172;14.0000005,4,1.0002286484493317,False,1.6252567000010458
2.0,193,40001,4,3,False,True,False,False,1.999969965554624,1.4511777955602176e-05,0.0447565914;0.0406400509;0.0375064347,4.99996997;10.500001;14.0000125,3,1.0000938099023522,False,1.6486557000025641
2.0,194,40001,4,4,True,True,True,False,0.00040944072139659227,3.150153069005531e-05,0.0340188741;0.0434183131;0.0324119209,3.00040944;4.99996836;10.4999602;13.9999769,4,1.0002734629005388,False,1.7059109000001627
2.0,195,40001,4,4,True,True,True,False,0.00021890301675675516,8.376289762542418e-06,0.048218667;0.039861783;0.0451561283,3.0002189;4.99999418;10.5000078;14.0000115,4,1.0001722743694461,False,1.6667006999996374
2.0,196,40001,4,4,True,True,True,False,0.00016873105803405508,3.99025381524846e-05,0.0495171053;0.0304175359;0.0408932805,3.00016873;4.99997775;10.4999444;13.9999581,4,1.000144265704387,False,1.629369599999336
2.0,197,40001,4,3,False,True,False,False,1.999950188726439,4.147974798248318e-05,0.039360923;0.0459983471;0.0337843893,4.99995019;10.499966;14.0000407,3,1.0001069058835368,False,1.6584043000002566
2.0,198,40001,4,4,True,True,True,False,0.000167505367564047,2.5914838503856192e-05,0.0401177468;0.0483099456;0.0315474008,3.00016751;4.99996798;10.5000006;13.9999549,4,1.0001476882724567,False,1.624441999996634
2.0,199,40001,4,3,False,True,False,False,2.0000511454891194,2.335495945645268e-05,0.0344667774;0.0338777987;0.0304890986,5.00005115;10.5000168;13.9999979,3,1.0000922308894495,False,1.5442976000013005
5.0,0,40001,4,4,True,True,True,False,8.75511235376436e-05,7.328217859499849e-06,0.0424867626;0.0303651719;0.0406391865,3.00008755;8.00000692;10.4999864;14.0000015,4,1.0001305345036076,False,1.6511867000008351
5.0,1,40001,4,4,True,True,True,False,1.7227383689366604e-05,3.590951502108197e-05,0.035525391;0.04731753;0.0345210595,2.99998277;7.99997974;10.499979;14.0000665,4,1.0001385909015432,False,1.7185988999990514
5.0,2,40001,4,3,False,True,False,False,4.99998294392188,1.932319681507977e-05,0.0460117912;0.0419182751;0.0373595558,7.99998294;10.5000252;13.9999843,3,1.0001005989105143,False,1.6936961999999767
5.0,3,40001,4,4,True,True,True,False,0.0002486853020595703,2.4313587701977706e-05,0.0438543147;0.0374944831;0.0328165188,3.00024869;7.99995576;10.5000168;14.0000119,4,1.000181550673973,False,1.7102287999987311
5.0,4,40001,4,3,False,True,False,False,4.999966141906956,1.6396607933325907e-05,0.0408726133;0.0400112055;0.0385444296,7.99996614;10.5000042;13.9999889,3,1.0000989682393473,False,1.6471658000009484
5.0,5,40001,4,3,False,True,False,False,4.999990353324923,1.5769783243098818e-05,0.0491276147;0.045390072;0.0354404574,7.99999035;10.4999786;13.9999837,3,1.000086535581748,False,1.7289925000004587
5.0,6,40001,4,4,True,True,True,False,0.0004096786136909003,1.6637699082148554e-05,0.0326790318;0.0390695598;0.0478028565,2.99959032;7.99997936;10.4999926;14.0000219,4,1.0002024087913097,False,1.7666672999985167
5.0,7,40001,4,4,True,True,True,False,0.00015216693540409665,2.079251593064176e-05,0.0371237108;0.0348616585;0.0320693615,2.99984783;8.00000333;10.4999702;13.9999707,4,1.0001301308716783,False,1.8660927999990236
5.0,8,40001,4,3,False,True,False,False,4.999970955255922,1.532697482945859e-05,0.0354681752;0.0474422106;0.0468256353,7.99997096;10.5000068;13.9999899,3,1.0000985843404921,False,1.7408953000012843
5.0,9,40001,4,4,True,True,True,False,0.00011237919298423549,1.1255288640950786e-05,0.0435949789;0.0307300943;0.036919217,2.99988762;7.99998714;10.5000074;14.0000135,4,1.0001325021913021,False,1.746373300000414
5.0,10,40001,4,3,False,True,False,False,4.999953540395762,2.2658349188020566e-05,0.0321964237;0.0334038191;0.0341595308,7.99995354;10.500013;13.9999915,3,1.0001061654485444,False,1.7214948000000732
5.0,11,40001,4,4,True,True,True,False,3.058260700861126e-05,1.7578514643901144e-05,0.0351206658;0.04191847;0.0335172095,3.00003058;7.99999814;10.49998;13.9999691,4,1.0001101244923531,False,1.6981205999982194
5.0,12,40001,4,4,True,True,True,False,2.4777653622187756e-05,2.2601247330555907e-05,0.0420860489;0.035820193;0.0469604013,3.00002478;8.00002174;10.4999676;13.9999863,4,1.000114381710938,False,1.6965630000013334
5.0,13,40001,4,4,True,True,True,False,0.0002628912629085711,2.9975744091951622e-05,0.0390326653;0.0330703102;0.0388196315,3.00026289;7.99996355;10.4999984;13.9999481,4,1.000177566937395,False,1.703617299997859
5.0,14,40001,4,4,True,True,True,False,4.960572306789146e-05,1.9435470421787688e-05,0.0352190847;0.0302895025;0.047093076,2.99995039;7.99997936;10.4999828;13.9999795,4,1.0001113178869923,False,1.5942211000001407
5.0,15,40001,4,3,False,True,False,False,5.000021127214644,1.1212166239005228e-05,0.0322751412;0.0473801629;0.0385758706,8.00002113;10.5000084;14.0000041,3,1.0000888199398368,False,1.6560186999995494
5.0,16,40001,4,4,True,True,True,False,5.899833494993345e-05,2.6280913965355996e-05,0.0380422428;0.0497345456;0.0313561039,2.999941;8.00001372;10.5000388;13.9999737,4,1.0001256509875163,False,1.6930140999975265
5.0,17,40001,4,4,True,True,True,False,3.922150676505254e-05,1.5248946146388201e-05,0.0488244908;0.0461186349;0.0347433009,2.99996078;7.99998615;10.5000198;13.9999879,4,1.0001227589881778,False,1.6892937999982678
5.0,18,40001,4,4,True,True,True,False,0.0001461240897233651,1.6052093671170553e-05,0.0358880245;0.048168389;0.0440524013,3.00014612;7.99999913;10.4999732;13.9999795,4,1.0001429647469815,False,1.7340320000002976
5.0,19,40001,4,4,True,True,True,False,8.235901538711232e-05,1.3004353704104687e-05,0.0448979345;0.0426081917;0.0463249135,3.00008236;8.00002892;10.49999;13.9999999,4,1.0001294425036253,False,1.6433136000014201
5.0,20,40001,4,4,True,True,True,False,9.718162771488181e-05,2.0335728062074548e-05,0.0413773169;0.0346934763;0.0344109927,2.99990282;8.00001853;10.4999958;13.9999617,4,1.000124205300252,False,1.6553195000014966
5.0,21,40001,4,4,True,True,True,False,4.0966823311006095e-05,3.1128507854916165e-05,0.0459535334;0.0445663284;0.0340667703,3.00004097;8.00002113;10.4999822;13.9999455,4,1.000110356510052,False,1.664407399999618
5.0,22,40001,4,3,False,True,False,False,5.0000295282221074,3.825816494895662e-05,0.0426783261;0.0340798157;0.0410183738,8.00002953;10.499955;14.0000403,3,1.000107254189179,False,1.6687294000003021
5.0,23,40001,4,4,True,True,True,False,0.00013536492047983018,1.4202804349494613e-05,0.0485253903;0.0369021152;0.032477668,2.99986464;8.00000975;10.4999812;14.0000141,4,1.000136242482898,False,1.7908060000008845
5.0,24,40001,4,4,True,True,True,False,1.2788987663547857e-05,2.7301661333171506e-05,0.0333979272;0.0318061235;0.046237649,3.00001279;7.99995736;10.4999796;13.9999811,4,1.0001141358483057,False,1.7558900000003632
5.0,25,40001,4,4,True,True,True,False,7.43367671098838e-05,2.5573523096511508e-05,0.0418457229;0.0484479718;0.0369706525,3.00007434;7.99996034;10.4999958;14.0000329,4,1.0001345775182509,False,1.7591514000014286
5.0,26,40001,4,4,True,True,True,False,0.0001089324013783255,1.5947486521857474e-05,0.039928899;0.0401837782;0.0385214852,3.00010893;8.00001853;10.5000048;14.0000245,4,1.0001418063887486,False,1.7140025999979116
5.0,27,40001,4,3,False,True,False,False,4.999973551309997,3.096991299263626e-05,0.0462133916;0.0487121547;0.0467090981,7.99997355;10.4999686;14.0000351,3,1.0001068226838108,False,1.6928960000004736
5.0,28,40001,4,4,True,True,True,False,0.00020309260625328562,2.5777804842104974e-05,0.0321905806;0.0357830008;0.0465979956,3.00020309;7.99996255;10.499991;14.0000309,4,1.0001682818662858,False,1.6362043999979505
5.0,29,40001,4,4,True,True,True,False,4.71505358827784e-05,1.9768569709791944e-05,0.0465059464;0.0349870201;0.0301427285,3.00004715;7.99999073;10.4999592;14.0000093,4,1.000122453863161,False,1.702428399999917
5.0,30,40001,4,4,True,True,True,False,0.0004190712255738305,2.9193523393071057e-05,0.0417115963;0.0478139582;0.0477848642,2.99958093;8.00003014;10.4999718;13.9999707,4,1.0002041493574974,False,1.695018299997173
5.0,31,40001,4,4,True,True,True,False,0.00046541763350660403,1.586945783849103e-05,0.0345653123;0.0421669103;0.0488568987,3.00046542;8.00000914;10.5000198;14.0000187,4,1.000251103641875,False,1.7784132999986468
5.0,32,40001,4,3,False,True,False,False,4.999990353324923,6.6462214194373814e-06,0.0412527512;0.0486200482;0.035135613,7.99999035;10.5000036;14.0000067,3,1.0000944401072909,False,1.0616546999990533
5.0,33,40001,4,4,True,True,True,False,0.00019096307340449314,1.5933507067226554e-05,0.0386545929;0.0326981414;0.0344649309,2.99980904;8.00001433;10.4999686;14.0000021,4,1.0001443975748454,False,1.718117499996879
5.0,34,40001,4,3,False,True,False,False,5.000026319322796,1.7409139180320683e-05,0.038339825;0.0446646937;0.0314438463,8.00002632;10.499991;13.9999831,3,1.0000832950844607,False,1.676399299998593
5.0,35,40001,4,4,True,True,True,False,0.00018949949063973293,1.6339506077045485e-05,0.0465827165;0.0431466401;0.0460440731,3.0001895;8.00001273;10.4999816;13.9999821,4,1.0001575583454059,False,1.714287200000399
5.0,36,40001,4,3,False,True,False,False,5.000006921253796,1.4990127024698078e-05,0.0359162376;0.0450912257;0.0493599031,8.00000692;10.4999696;14.0000077,3,1.000094921603068,False,1.0846987000004447
5.0,37,40001,4,4,True,True,True,False,0.000243493193909039,2.9236645794424494e-05,0.0331482327;0.0345358242;0.0481815978,3.00024349;7.99996156;10.499957;13.9999937,4,1.0001729496543907,False,1.7166871000008541
5.0,38,40001,4,4,True,True,True,False,0.00012238465010128152,1.2063538142352096e-05,0.0477093746;0.0458111265;0.0354921042,2.99987762;8.00001112;10.4999864;14.0000115,4,1.0001341805371202,False,1.6750795999978436
5.0,39,40001,4,3,False,True,False,False,5.000005929649376,2.1749875428393278e-05,0.0327887842;0.03846418;0.0337573861,8.00000593;10.5000026;13.9999433,3,1.0000802750311917,False,1.6009969000006095
5.0,40,40001,4,4,True,True,True,False,0.0003065045561196911,2.5254403263730296e-05,0.0433489571;0.0320017003;0.0431139422,2.9996935;7.99998913;10.5000214;13.9999565,4,1.0001691516880036,False,1.591730500000267
5.0,41,40001,4,4,True,True,True,False,0.00012818960348770503,7.073147256046279e-06,0.0492449705;0.0491766555;0.049672186,2.99987181;8.00000433;10.49999;13.9999931,4,1.000131734872695,False,1.6559521000017412
5.0,42,40001,4,3,False,True,False,False,4.999994553828653,6.517403877026595e-06,0.0341063682;0.0419287629;0.0444205951,7.99999455;10.5000104;13.9999963,3,1.0000938925152763,False,1.5879793000021891
5.0,43,40001,4,3,False,True,False,False,4.99997874341815,1.6713163285035176e-05,0.0402678299;0.0324883246;0.0486394401,7.99997874;10.499979;13.9999921,3,1.000090213639298,False,1.6467167000009795
5.0,44,40001,4,3,False,True,False,False,5.000003946440536,2.1878692970508002e-05,0.0437392727;0.0353896811;0.0301596203,8.00000395;10.5000524;14.0000093,3,1.0001074443974207,False,1.633442099999229
