snr_total_db,replicate,sample_count,true_k,estimated_k,correct_k,frequency_mae_hz,amplitude_relative_error,phase_mae_rad,waveform_rmse,condition_design,ill_conditioned,runtime_seconds,component_1_snr_db,component_2_snr_db,component_3_snr_db,component_4_snr_db
-20.0,39,40001,4,3,False,nan,nan,nan,0.007850956312605595,1.0001126167900205,False,0.5839800999965519,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,40,40001,4,3,False,nan,nan,nan,0.009954016853461183,1.0001230444908253,False,0.583033400005661,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,41,40001,4,1,False,nan,nan,nan,0.023452180378092546,1.0000317584295535,False,0.2802478999947198,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,42,40001,4,3,False,nan,nan,nan,0.008822436297100672,1.0001199441719788,False,0.5351856999914162,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,43,40001,4,3,False,nan,nan,nan,0.00869333406657185,1.0001607712397627,False,0.522932399995625,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,44,40001,4,3,False,nan,nan,nan,0.008726454818186905,1.0000755271380384,False,0.6107470999704674,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,45,40001,4,2,False,nan,nan,nan,0.015700954665956505,1.0000833111161103,False,0.5309890000498854,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,46,40001,4,3,False,nan,nan,nan,0.008799008072386587,1.0001092244762022,False,0.6038157000439242,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,47,40001,4,2,False,nan,nan,nan,0.016379095008247344,1.0000396331045924,False,0.6096124000032432,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,48,40001,4,3,False,nan,nan,nan,0.009872325060976416,1.0001433529698331,False,0.6442972000222653,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,49,40001,4,2,False,nan,nan,nan,0.01681790335429318,1.0000692326441272,False,0.6603266000165604,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,50,40001,4,3,False,nan,nan,nan,0.009119527484637376,1.0001132351480977,False,0.4922533000353724,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,51,40001,4,3,False,nan,nan,nan,0.009038001889053392,1.0001357931657409,False,0.5581254999851808,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,52,40001,4,3,False,nan,nan,nan,0.00901282228121965,1.0001385592381264,False,0.49080910003976896,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,53,40001,4,3,False,nan,nan,nan,0.009105446223576102,1.0001161698020393,False,0.6242282000021078,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,54,40001,4,1,False,nan,nan,nan,0.02342266772489519,1.0000333125881022,False,0.2918875999748707,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,55,40001,4,3,False,nan,nan,nan,0.00865074562107753,1.0000898401117084,False,0.5732028000056744,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,56,40001,4,3,False,nan,nan,nan,0.009405178765284261,1.000129703579222,False,0.569992899952922,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,57,40001,4,3,False,nan,nan,nan,0.010014878121217066,1.00011494012832,False,0.5620096000493504,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,58,40001,4,2,False,nan,nan,nan,0.016196096600419305,1.0000727686186919,False,0.2698105000308715,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,59,40001,4,3,False,nan,nan,nan,0.008002782513011505,1.0000856968471572,False,0.5350523000233807,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,60,40001,4,3,False,nan,nan,nan,0.011666863091089304,1.0001560838819465,False,0.4909195000072941,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,61,40001,4,4,True,0.00019319228022807167,0.2542395010388773,0.1688684434605442,0.008772019226182025,1.0003044156001268,False,0.8318865000037476,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,62,40001,4,3,False,nan,nan,nan,0.009208369763564832,1.0001306787725015,False,0.4344586000079289,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,63,40001,4,3,False,nan,nan,nan,0.00965067190965833,1.0001536022196176,False,0.5302744999644347,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,64,40001,4,1,False,nan,nan,nan,0.02351720646892206,1.0000285883909068,False,0.2506013999809511,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,65,40001,4,2,False,nan,nan,nan,0.01652902477594161,1.0000425298518067,False,0.4784028999856673,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
