scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,60,1,True,none,nan,13.512,-2242.604331001785,6.117278087967567,peel_residual_rescan,1.1691454480568644,0.20704140001907945
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,61,1,True,none,nan,13.488,-2959.335381705896,3.8752718716899888,fine_grid_secondary_peak,1.014019750134548,0.2140378999756649
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,62,1,True,none,nan,13.5112862,-2871.457786334591,4.943036873223691,peel_residual_rescan,1.0272320490006082,0.20085770002333447
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,63,1,True,none,nan,13.50365804,-2847.9808687206532,5.7606104659890525,peel_residual_rescan,1.0315201041404714,0.2200837999698706
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,64,1,True,none,nan,13.48925501,-380.70526266653906,8.943570190689556,peel_residual_rescan,1.0092594066629825,0.198835399991367
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,65,1,True,none,nan,13.50187495,-1130.0148293138773,4.56221877123085,peel_residual_rescan,1.0069201153816203,0.20454299997072667
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,66,1,True,none,nan,13.488,-1921.078381080617,4.384237801086865,fine_grid_secondary_peak,1.0324756520390865,0.21396359999198467
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,67,1,True,none,nan,13.49557506,-47.317460858786944,4.2864134975193995,peel_residual_rescan,1.0281468491941193,0.19963410001946613
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,68,1,True,none,nan,13.51197477,-27.934404436586192,6.126601533888914,peel_residual_rescan,1.0664839727616537,0.2083234000019729
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,69,1,True,none,nan,13.50202495,-1391.7809121200698,3.8004525124848456,peel_residual_rescan,1.0183863754835392,0.2088456999626942
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,70,1,True,none,nan,13.49601725,-52.305312382173724,6.411537854927286,peel_residual_rescan,1.1789119665700005,0.20369320001918823
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,71,1,True,none,nan,13.51015474,-3094.3066807469295,3.164578340586749,peel_residual_rescan,1.0009577856962593,0.21670950000407174
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,72,1,True,none,nan,13.48885116,-2954.7598932195106,5.326859905706951,fine_grid_secondary_peak,1.0153015453895593,0.21677709999494255
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,73,1,True,none,nan,13.50979539,-3048.6715228114044,4.527652606033671,peel_residual_rescan,1.0713294375682998,0.2029381000320427
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,74,1,True,none,nan,13.50634329,-2974.9428746024205,25.619359843801117,peel_residual_rescan,1.0006210864596399,0.2038551999721676
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,75,1,True,none,nan,13.50472231,-2863.1343772360415,8.201642018521339,peel_residual_rescan,1.0013796934433534,0.2295107999816537
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,76,1,True,none,nan,13.49722566,-2808.639937107713,9.823473847332972,peel_residual_rescan,1.0393555507736978,0.20714890002273023
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,77,1,True,none,nan,13.49141165,-3066.749389058532,4.157452280442524,peel_residual_rescan,1.0719126628035933,0.2092518000281416
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,78,1,True,none,nan,13.51136754,-29.946036720153643,4.209703420036444,peel_residual_rescan,1.7099518185746785,0.21650749997934327
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,79,1,True,none,nan,13.49092939,-2984.310922314384,6.4327923392538615,fine_grid_secondary_peak,1.0032999913443392,0.19783620000816882
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,80,1,True,none,nan,13.49207294,-26.057438130344963,5.842254545944819,fine_grid_secondary_peak,1.009675116834772,0.20578430005116388
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,81,1,True,none,nan,13.50562947,-23.13376756737125,4.228293049410262,peel_residual_rescan,1.1270004973326624,0.21129410003777593
