case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-25,17,40001,4,4,1,False,9.999962538086656,gaussian,True,1.0000316036759938,False,0.15253930003382266,3.99999817;7.99992857;13.0000889;14.0000235,13.9999607,,nan
very_low_snr_-25,18,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.07452299998840317,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-25,19,40001,4,4,1,False,10.000002704588258,gaussian,True,1.000035437552759,False,0.14414500002749264,3.99999817;7.99992857;13.0000889;14.0000235,14.0000009,,nan
very_low_snr_-25,20,40001,4,4,2,False,4.9997401359143225,gaussian,True,1.0000660364856848,False,0.189038900018204,3.99999817;7.99992857;13.0000889;14.0000235,7.99960286;13.9998042,,nan
very_low_snr_-25,21,40001,4,4,1,False,9.999938326668687,gaussian,True,1.0000292531784751,False,0.08537869999418035,3.99999817;7.99992857;13.0000889;14.0000235,13.9999365,,nan
very_low_snr_-25,22,40001,4,4,1,False,9.999916945390847,gaussian,True,1.0000271548466784,False,0.17943319998448715,3.99999817;7.99992857;13.0000889;14.0000235,13.9999151,,nan
very_low_snr_-25,23,40001,4,4,1,False,9.999822785185973,gaussian,True,1.0000177015195737,False,0.1809394999872893,3.99999817;7.99992857;13.0000889;14.0000235,13.999821,,nan
very_low_snr_-25,24,40001,4,4,1,False,10.000111683599219,gaussian,True,1.0000453574927095,False,0.18453510000836104,3.99999817;7.99992857;13.0000889;14.0000235,14.0001099,,nan
very_low_snr_-25,25,40001,4,4,2,False,5.000076916654832,gaussian,True,1.0000677964662392,False,0.18764880002709106,3.99999817;7.99992857;13.0000889;14.0000235,8.00005931;14.0000213,,nan
very_low_snr_-25,26,40001,4,4,1,False,9.999983919364492,gaussian,True,1.0000336551588975,False,0.15943770000012591,3.99999817;7.99992857;13.0000889;14.0000235,13.9999821,,nan
very_low_snr_-25,27,40001,4,4,1,False,10.000006526332804,gaussian,True,1.0000357977847611,False,0.09659560001455247,3.99999817;7.99992857;13.0000889;14.0000235,14.0000047,,nan
