layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+gearbox_left+input_shaft,3,-10.0,880,1.0,0.8079545454545455,0.9519886363636364,0.8079545454545455,0.00691527311466942,3600,0.01361111111111111,0.9213087775840795
bearing_left+gearbox_left+input_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,3600,0.011944444444444445,0.9761111111111112
bearing_left+gearbox_left+output_shaft,3,-25.0,880,0.35795454545454547,0.0,0.09204545454545454,0.004545454545454545,0.020466813016528924,3600,0.0125,0.05681204803719009
bearing_left+gearbox_left+output_shaft,3,-20.0,880,0.9931818181818182,0.0,0.3352272727272727,0.031818181818181815,0.1450807076446281,3600,0.008333333333333333,0.246020252238292
bearing_left+gearbox_left+output_shaft,3,-15.0,880,1.0,0.2159090909090909,0.7389204545454545,0.2988636363636364,0.07390520080061982,3600,0.011944444444444445,0.6780789652562558
bearing_left+gearbox_left+output_shaft,3,-12.0,880,1.0,0.6125,0.9022727272727273,0.6204545454545455,0.026495351239669417,3600,0.005555555555555556,0.8779139405417815
bearing_left+gearbox_left+output_shaft,3,-10.0,880,1.0,0.8954545454545455,0.9738636363636364,0.8954545454545455,0.0020493285123966924,3600,0.01,0.9528389721074381
bearing_left+gearbox_left+output_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,3600,0.009166666666666667,0.9816666666666667
bearing_left+gearbox_right,2,-25.0,880,0.14886363636363636,0.0,0.03892045454545454,0.0011363636363636363,0.002274260717975207,3600,0.01,0.01778332418646694
bearing_left+gearbox_right,2,-20.0,880,0.6443181818181818,0.0,0.19119318181818182,0.007954545454545454,0.045458015883264466,3600,0.010833333333333334,0.1467975072098829
bearing_left+gearbox_right,2,-15.0,880,0.9977272727272727,0.006818181818181818,0.5877840909090909,0.02159090909090909,0.12306067600723139,3600,0.010833333333333334,0.5045870862388085
bearing_left+gearbox_right,2,-12.0,880,1.0,0.07840909090909091,0.7607954545454545,0.07954545454545454,0.15480791580578512,3600,0.008055555555555555,0.6672803855314509
bearing_left+gearbox_right,2,-10.0,880,1.0,0.14886363636363636,0.7872159090909091,0.14886363636363636,0.1358312080320248,3600,0.006388888888888889,0.706522527297119
bearing_left+gearbox_right,2,-5.0,880,1.0,0.6545454545454545,0.9136363636363636,0.6545454545454545,0.02237603305785124,3600,0.008333333333333333,0.8857816804407712
bearing_left+gearbox_right+input_shaft,3,-25.0,880,0.1625,0.0,0.041193181818181816,0.0022727272727272726,0.0016440954287190081,3600,0.009444444444444445,0.021482245214933422
bearing_left+gearbox_right+input_shaft,3,-20.0,880,0.7102272727272727,0.0022727272727272726,0.2474431818181818,0.011363636363636364,0.05123603757747934,3600,0.010277777777777778,0.20126960747388659
bearing_left+gearbox_right+input_shaft,3,-15.0,880,0.9988636363636364,0.006818181818181818,0.6505681818181819,0.0125,0.1426268724173554,3600,0.013888888888888888,0.5514769678317264
