layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+input_shaft,2,-25.0,880,0.2318181818181818,0.0,0.06051136363636363,0.011363636363636364,0.0009093330320247931,2800,0.056428571428571425,-0.13807983600206608
bearing_left+input_shaft,2,-20.0,880,0.7238636363636364,0.0,0.2545454545454545,0.014772727272727272,0.025125903925619832,2800,0.045,0.06689436983471073
bearing_left+input_shaft,2,-15.0,880,1.0,0.02727272727272727,0.6602272727272728,0.04431818181818182,0.13133522727272728,2800,0.06321428571428571,0.2813750000000001
bearing_left+input_shaft,2,-12.0,880,1.0,0.10454545454545454,0.756534090909091,0.10681818181818181,0.1417060788997934,2800,0.07607142857142857,0.32023679622933887
bearing_left+input_shaft,2,-10.0,880,1.0,0.14886363636363636,0.7823863636363636,0.15,0.13337390237603303,2800,0.07,0.377337680785124
bearing_left+input_shaft,2,-5.0,880,1.0,0.4875,0.871875,0.4875,0.049248046875,2800,0.05821428571428571,0.60902734375
bearing_left+input_shaft+output_shaft,3,-25.0,880,0.5125,0.0,0.14659090909090908,0.017045454545454544,0.026759426652892555,2800,0.05678571428571429,-0.08427040289256199
bearing_left+input_shaft+output_shaft,3,-20.0,880,0.9931818181818182,0.00909090909090909,0.4485795454545455,0.042045454545454546,0.11247183303202479,2800,0.03964285714285714,0.17486334581611576
bearing_left+input_shaft+output_shaft,3,-15.0,880,1.0,0.10909090909090909,0.7525568181818182,0.125,0.131851998321281,2800,0.04178571428571429,0.44808442019628103
bearing_left+input_shaft+output_shaft,3,-12.0,880,1.0,0.22954545454545455,0.8073863636363636,0.22954545454545455,0.11130003873966943,2800,0.04214285714285714,0.5263263171487603
bearing_left+input_shaft+output_shaft,3,-10.0,880,1.0,0.43863636363636366,0.8596590909090909,0.43863636363636366,0.059086712293388424,2800,0.04928571428571429,0.6162550361570248
bearing_left+input_shaft+output_shaft,3,-5.0,880,1.0,0.9522727272727273,0.9880681818181818,0.9522727272727273,0.00042710485537190084,2800,0.062142857142857146,0.7700556559917355
bearing_left+output_shaft,2,-25.0,880,0.5681818181818182,0.0,0.15710227272727273,0.02159090909090909,0.04356881133780992,2800,0.05178571428571429,-0.07643030087809918
bearing_left+output_shaft,2,-20.0,880,0.9988636363636364,0.0,0.39715909090909096,0.05,0.12630068440082645,2800,0.03892857142857143,0.10934826962809924
bearing_left+output_shaft,2,-15.0,880,1.0,0.08295454545454546,0.7235795454545455,0.10227272727272728,0.13074727208161155,2800,0.048214285714285716,0.3979328189566117
bearing_left+output_shaft,2,-12.0,880,1.0,0.23522727272727273,0.8088068181818182,0.23522727272727273,0.10966449832128099,2800,0.06035714285714286,0.4659594201962811
bearing_left+output_shaft,2,-10.0,880,1.0,0.4068181818181818,0.8517045454545454,0.4068181818181818,0.06597462551652893,2800,0.05678571428571429,0.5737849948347108
bearing_left+output_shaft,2,-5.0,880,1.0,0.9340909090909091,0.9835227272727273,0.9340909090909091,0.0008145015495867769,2800,0.06535714285714286,0.7537953254132231
bearing_right,1,-25.0,880,0.17613636363636365,0.0,0.04943181818181818,0.004545454545454545,0.0020051007231404955,2800,0.04857142857142857,-0.12297430268595039
bearing_right,1,-20.0,880,0.6181818181818182,0.0,0.19744318181818182,0.025,0.027320102660123968,2800,0.05,-0.010340941373966954
bearing_right,1,-15.0,880,0.9965909090909091,0.010227272727272727,0.5306818181818183,0.05,0.1268013946280992,2800,0.041428571428571426,0.2335201446280992
bearing_right,1,-12.0,880,1.0,0.04090909090909091,0.6582386363636363,0.04659090909090909,0.13816139914772727,2800,0.04,0.3524449573863636
bearing_right,1,-10.0,880,1.0,0.12954545454545455,0.7539772727272727,0.1340909090909091,0.12932948088842977,2800,0.032857142857142856,0.4837818956611569
bearing_right,1,-5.0,880,1.0,0.5454545454545454,0.8863636363636364,0.5454545454545454,0.038739669421487606,2800,0.032857142857142856,0.7248760330578512
bearing_right+gearbox_left,2,-25.0,880,0.43068181818181817,0.0,0.12215909090909091,0.01818181818181818,0.013467523243801653,2800,0.0425,-0.042751936983471094
bearing_right+gearbox_left,2,-20.0,880,0.9318181818181818,0.0022727272727272726,0.39857954545454544,0.08181818181818182,0.09756093427169422,2800,0.048928571428571425,0.11025642432851239
bearing_right+gearbox_left,2,-15.0,880,1.0,0.17727272727272728,0.7161931818181818,0.3443181818181818,0.08201535059400826,2800,0.04178571428571429,0.4715247611053719
